0	88	1
2	48	3
4	2	5
6	11	7
8	135	9
10	50	11
12	34	13
14	2	15
12	34	16
17	64	18
19	116	20
12	34	21
22	68	23
24	45	25
26	2	27
28	33	29
30	16	31
32	9	33
30	16	34
35	21	36
10	50	37
38	0	39
40	135	41
42	48	3
43	4	44
45	2	46
47	38	48
49	86	50
25	68	51
52	117	25
53	4	54
55	58	56
57	117	58
59	105	60
32	9	61
62	96	63
64	50	65
66	2	67
68	0	69
25	68	52
70	50	71
72	2	73
74	94	75
76	2	77
12	34	78
79	3	80
81	111	82
83	4	53
12	34	84
85	72	86
87	48	3
88	2	89
74	94	90
91	2	92
93	52	94
95	33	29
96	2	97
98	4	53
99	21	36
100	68	23
101	2	102
74	94	103
104	8	105
106	3	107
108	32	109
110	78	111
74	94	112
113	2	114
104	8	115
116	30	117
118	48	3
119	1	120
121	3	122
123	89	124
125	2	126
127	56	128
129	58	130
12	34	131
56	58	132
133	43	134
135	32	98
136	50	137
11	50	138
139	2	140
141	32	142
143	5	144
145	50	146
32	9	147
148	4	149
25	91	150
12	34	151
152	42	12
153	62	154
155	21	156
142	111	157
158	56	159
160	89	161
142	32	162
163	130	164
165	25	166
167	99	163
168	42	12
76	2	169
12	34	170
171	58	129
172	2	173
174	82	175
8	42	176
12	34	177
178	117	23
179	2	180
163	130	181
182	91	183
49	53	184
185	2	186
187	8	104
168	48	3
101	2	188
53	32	189
25	32	190
191	67	174
76	2	192
145	50	193
25	117	194
195	17	196
197	45	198
199	56	200
201	5	143
154	30	53
202	1	203
204	74	205
76	2	172
62	96	206
32	9	207
208	104	209
12	34	210
125	2	76
211	50	212
32	9	213
88	2	92
214	2	215
216	48	3
68	3	217
218	56	219
220	93	221
222	26	223
224	117	25
225	42	12
226	68	227
228	2	229
230	74	19
231	9	232
87	64	233
123	89	234
235	130	236
71	50	237
74	94	238
158	126	239
240	56	241
106	2	242
243	105	244
245	3	246
188	126	164
247	2	248
183	79	249
250	64	233
142	32	251
113	2	228
226	19	252
3	130	253
254	45	23
12	34	255
53	32	256
257	2	258
110	121	259
260	50	261
262	58	129
263	42	264
129	58	265
104	8	266
23	68	267
268	11	269
258	56	241
270	50	65
271	2	88
257	2	272
273	62	157
274	42	12
275	15	276
277	50	278
279	1	280
281	38	23
25	45	282
142	32	98
283	71	284
272	116	285
286	50	71
74	94	287
160	89	288
56	58	289
290	91	291
292	62	293
53	32	251
294	58	129
295	52	296
297	1	298
32	9	299
142	4	300
301	4	302
15	48	235
4	2	125
303	116	19
304	91	305
306	3	307
189	4	53
308	48	3
309	45	23
310	45	25
76	2	199
19	116	311
47	91	312
23	68	194
313	8	104
23	91	314
315	2	106
53	4	316
25	117	317
123	89	318
319	50	138
114	2	180
320	48	3
321	67	322
12	34	323
324	3	325
76	2	125
110	121	326
327	48	3
25	38	328
329	50	65
47	91	183
330	35	4
231	9	285
104	8	331
32	9	179
12	34	332
333	117	25
334	2	78
335	45	150
100	4	47
336	2	337
338	33	339
340	45	23
173	2	199
32	9	341
8	42	342
68	16	343
344	35	26
65	50	345
285	2	346
347	38	183
79	2	101
88	2	26
348	2	349
350	48	3
62	96	351
81	111	352
353	50	211
309	117	25
354	50	355
165	88	356
245	3	357
358	135	41
359	35	360
361	2	362
363	48	3
65	50	353
142	32	364
65	50	365
220	93	366
367	48	3
56	58	368
341	2	369
23	68	281
370	55	371
372	58	56
354	50	373
374	15	375
376	4	23
49	53	377
378	32	53
379	42	8
380	2	257
381	68	382
383	94	384
106	2	385
102	48	163
74	94	386
362	48	235
53	4	387
46	2	45
388	17	389
135	4	53
390	20	391
392	43	393
141	4	394
395	118	396
397	28	398
399	2	400
271	2	91
401	3	402
403	8	149
354	50	404
32	9	405
406	8	104
407	50	408
409	3	410
163	130	411
76	56	412
413	3	414
415	48	3
362	2	361
89	3	416
74	94	417
418	3	195
199	2	173
419	2	420
47	38	421
56	58	265
369	48	163
422	4	53
79	2	188
160	89	423
424	85	425
426	91	427
428	78	429
333	68	25
114	2	271
3	130	430
361	3	431
432	2	72
65	50	433
226	68	434
385	2	435
436	21	437
53	4	141
12	34	438
439	4	302
23	19	440
441	91	442
443	32	302
444	2	445
45	2	89
0	88	356
446	50	354
74	94	447
179	2	315
12	34	448
74	94	449
450	2	337
25	45	451
452	48	3
361	42	12
453	43	303
354	50	454
455	2	456
246	74	457
458	111	459
65	50	460
53	32	461
74	94	462
463	3	464
23	91	178
173	3	465
466	50	65
467	76	468
469	74	470
471	45	472
8	135	473
474	2	405
32	9	362
53	40	475
197	19	476
342	135	477
478	28	479
25	38	480
71	50	481
482	3	483
484	28	485
101	2	474
486	3	487
482	85	391
32	9	488
489	45	25
490	35	14
491	69	492
32	9	493
32	9	324
104	8	494
495	48	3
260	50	496
81	111	497
53	32	498
499	4	451
500	47	501
394	4	53
79	27	502
503	48	3
504	78	391
64	50	505
506	4	142
12	34	507
499	4	100
297	1	508
12	34	509
158	2	91
510	48	3
65	50	511
512	27	513
49	86	514
65	50	515
516	1	388
517	48	3
25	117	518
262	58	56
155	21	519
53	32	520
521	114	337
4	2	250
71	50	522
264	42	523
160	89	524
286	50	525
53	32	526
25	68	527
528	8	183
74	94	529
530	3	531
532	85	533
534	135	535
10	50	536
537	48	3
496	50	65
538	2	101
539	2	540
541	8	104
134	3	133
542	29	543
92	2	26
49	65	544
545	35	45
30	16	546
547	62	548
290	91	57
36	21	549
74	94	550
551	2	45
226	38	100
342	42	552
49	65	553
260	50	554
544	3	555
57	91	556
260	50	557
558	50	559
354	50	278
32	9	215
560	33	561
106	56	219
562	5	563
564	74	42
565	100	566
567	42	568
25	68	335
569	8	570
571	42	12
30	16	572
573	50	65
574	91	575
576	3	577
578	3	246
579	8	104
62	96	580
581	50	582
583	32	526
158	2	551
584	21	585
160	89	586
176	42	8
587	48	3
588	91	589
506	4	590
591	126	592
23	45	593
301	38	47
104	8	594
62	96	595
110	121	596
12	42	597
30	16	598
599	68	23
600	129	601
56	58	602
487	35	486
603	95	604
8	104	605
606	88	607
608	32	25
25	91	47
609	4	53
610	88	165
65	50	611
49	53	612
479	3	613
460	50	212
212	50	211
614	91	615
435	2	385
25	45	608
25	19	616
610	88	617
618	68	25
619	50	64
163	130	620
621	0	622
623	32	624
625	8	104
53	4	526
74	94	626
340	68	23
185	2	72
627	88	607
76	2	91
628	42	12
419	2	445
231	9	102
445	3	629
160	89	630
45	56	631
56	58	632
420	2	419
65	50	633
634	135	535
635	2	33
627	88	636
71	50	65
637	35	638
491	69	639
76	64	233
640	69	641
23	45	642
153	4	643
644	48	3
337	42	521
135	79	645
62	96	646
623	32	647
491	88	610
74	94	648
163	130	649
650	42	651
652	19	653
654	2	655
575	91	588
199	2	46
656	0	375
657	48	3
32	9	444
126	2	5
304	68	281
658	32	659
660	45	661
64	50	662
65	50	663
664	96	665
101	2	666
32	9	4
667	62	157
23	45	190
74	94	668
149	4	148
23	68	669
670	58	56
71	50	211
512	27	671
245	3	672
231	9	113
673	32	142
674	2	324
675	105	676
25	91	677
481	50	71
678	121	679
538	2	248
104	8	680
666	2	101
681	58	56
260	50	682
196	3	683
303	3	684
337	2	114
173	85	296
81	111	685
686	48	3
387	32	53
65	50	687
688	42	8
689	16	516
690	32	302
691	21	155
692	50	65
693	88	694
25	32	47
220	93	695
696	8	104
346	2	539
8	135	697
698	50	37
49	53	699
700	50	71
354	50	525
701	85	702
199	56	703
53	32	704
705	4	394
25	19	706
707	76	708
109	30	135
173	2	89
709	43	479
23	45	710
711	48	3
248	2	538
712	16	163
30	16	713
714	42	12
302	40	715
716	30	53
717	4	718
680	8	104
719	4	53
720	8	104
27	3	416
49	53	721
722	42	656
69	1	723
346	56	724
725	117	57
726	34	722
727	50	71
728	8	729
74	94	730
382	32	731
4	2	732
12	34	733
734	2	450
69	3	735
736	67	279
737	74	413
738	0	739
740	21	156
741	8	104
30	16	742
743	58	56
10	50	744
349	116	19
53	32	719
143	5	745
746	50	71
101	2	463
747	68	451
340	19	653
479	3	709
748	71	749
750	38	421
30	16	751
752	99	163
19	75	587
32	9	432
753	50	65
707	104	209
104	8	726
754	43	186
755	2	756
694	22	757
30	16	758
197	45	759
760	2	66
761	48	3
32	9	762
76	2	763
62	96	764
160	89	765
766	42	12
62	96	767
768	3	769
65	50	770
721	58	56
264	42	771
772	50	138
3	130	773
774	2	250
186	3	754
775	48	3
53	40	776
777	94	778
74	94	779
780	38	25
62	96	781
556	91	57
4	2	89
74	94	586
782	3	783
784	50	785
25	45	314
786	48	3
787	74	413
154	62	548
65	50	788
121	2	789
790	8	104
83	32	142
62	96	791
747	68	281
792	2	257
158	2	172
74	94	793
59	58	56
794	129	795
450	34	796
273	32	53
797	8	798
799	48	3
800	38	23
801	32	98
802	19	803
744	50	804
32	9	805
806	43	686
65	50	807
338	33	808
809	50	65
23	68	309
125	64	233
138	50	211
810	71	811
74	94	812
813	2	89
814	58	56
32	9	79
815	43	816
229	42	12
817	16	818
819	50	71
250	2	125
820	2	821
30	16	822
623	32	823
824	74	470
825	17	544
826	0	279
827	50	71
137	50	828
467	74	19
54	4	53
539	27	829
830	4	583
458	111	157
160	89	831
74	94	832
658	32	623
833	40	834
158	56	835
836	0	516
71	50	837
25	32	100
104	8	838
12	34	711
839	42	12
813	2	76
840	8	841
842	42	264
843	4	53
844	42	845
12	34	846
132	58	56
847	27	848
576	2	849
850	50	851
739	3	852
538	2	341
62	96	853
854	91	25
74	94	855
856	21	857
858	91	859
860	43	4
56	58	861
862	19	0
196	3	863
354	50	864
165	25	865
98	4	135
866	50	65
335	45	867
104	8	868
341	2	538
10	50	869
870	0	871
32	9	872
873	126	874
512	27	875
285	2	539
876	38	183
166	18	877
798	8	878
260	50	71
104	8	879
880	42	12
231	9	881
882	2	883
8	135	884
142	79	885
380	2	106
532	2	886
463	2	101
887	30	888
641	69	889
53	4	667
686	3	890
891	5	119
125	8	892
893	38	25
53	32	894
895	48	3
92	17	245
512	27	896
57	117	897
898	28	899
53	32	645
900	1	901
8	135	902
819	50	65
903	76	209
53	32	904
905	48	3
298	0	297
906	28	898
160	89	907
908	58	56
909	71	910
53	32	911
443	38	623
32	9	820
912	81	913
104	8	722
12	34	914
10	50	915
23	91	150
23	19	916
917	69	889
173	2	26
310	117	25
308	42	12
197	45	381
104	8	918
10	50	919
188	85	920
921	79	922
347	32	183
923	58	56
142	79	924
375	42	656
526	4	583
62	96	925
926	55	927
104	8	928
30	16	929
930	4	750
539	2	257
304	117	328
632	3	931
45	126	932
656	122	722
933	83	934
65	50	37
935	3	204
62	96	936
474	2	232
937	86	938
354	50	939
25	19	940
96	3	941
131	42	12
142	4	942
81	111	943
125	3	944
428	78	945
173	64	664
390	51	111
12	34	946
766	42	947
265	105	948
627	89	550
25	91	518
81	111	949
950	91	859
163	130	951
53	4	952
953	71	7
954	8	375
