0	0	1
2	1	3
4	2	5
6	3	7
8	4	9
10	5	11
12	6	13
14	7	15
16	8	17
8	4	18
19	9	20
21	10	22
23	11	24
25	0	26
27	12	28
29	4	30
31	13	32
33	14	34
35	15	36
37	15	36
38	1	3
39	2	5
40	16	41
42	17	43
44	15	36
43	18	45
46	7	47
48	19	49
50	15	36
51	2	5
52	1	3
53	19	54
55	20	56
57	21	58
59	15	36
60	22	61
62	23	63
64	14	65
66	24	3
67	8	17
68	25	69
70	26	71
72	15	36
73	7	15
74	8	17
2	0	75
76	7	6
77	27	78
79	28	80
81	21	82
83	29	49
84	7	47
85	15	36
86	21	81
87	24	88
89	30	90
91	7	92
93	8	17
94	2	95
96	15	36
97	31	98
99	8	17
100	32	49
101	8	17
102	16	103
104	33	105
106	15	36
107	34	108
109	35	110
111	6	112
113	26	114
115	31	116
117	36	118
119	15	36
120	37	121
33	14	122
59	8	17
123	19	49
124	8	17
125	15	36
126	8	17
127	1	3
128	38	129
130	16	131
132	15	36
133	39	134
135	37	136
10	29	49
137	2	5
138	39	134
139	6	140
141	2	5
38	39	134
142	6	143
144	1	3
145	9	146
147	40	148
149	41	150
151	34	152
153	42	154
155	7	6
156	2	5
157	2	158
159	43	160
92	44	161
162	12	163
164	26	165
166	45	167
168	31	169
170	46	171
172	37	173
174	10	47
175	47	176
148	41	177
178	48	179
160	46	159
180	8	17
181	12	182
183	8	17
184	49	185
186	7	92
187	26	188
189	2	5
190	50	191
192	43	193
194	19	49
195	9	196
3	14	38
197	51	198
199	41	200
201	52	202
203	18	163
49	53	204
205	18	206
207	54	208
209	31	210
211	15	36
212	32	49
213	41	214
215	8	17
216	8	17
217	28	148
218	10	178
140	47	139
219	22	220
221	8	17
222	37	162
223	55	224
225	10	22
226	47	139
192	56	4
227	26	165
228	34	229
230	26	231
232	47	173
132	37	136
233	8	17
234	18	235
236	31	237
238	8	17
239	8	17
238	15	36
240	4	241
206	26	242
243	49	244
242	38	119
245	0	246
247	57	248
249	46	250
251	16	70
165	16	252
253	58	49
162	17	254
148	41	255
256	1	64
257	9	258
78	27	77
68	8	17
259	8	17
260	39	134
261	45	167
8	4	262
8	4	263
264	28	148
131	16	265
173	6	266
63	59	267
268	39	134
269	2	5
145	16	235
187	26	270
271	0	272
273	39	134
274	1	3
275	60	276
15	61	161
70	9	277
8	62	278
279	9	280
281	63	282
283	64	284
29	4	285
286	8	17
287	12	288
289	15	36
290	54	291
3	14	292
293	2	5
203	11	24
294	1	3
38	19	49
295	65	49
296	15	36
76	7	92
297	7	298
299	8	17
300	37	301
39	16	302
303	9	304
305	2	306
307	16	308
309	10	310
231	15	36
36	66	311
312	26	313
229	67	314
315	18	316
252	16	164
