0	0	1
2	1	3
4	2	5
6	3	7
8	0	9
10	4	11
12	5	13
14	6	15
16	7	17
18	1	19
20	8	21
22	9	23
24	4	25
26	10	27
28	11	29
30	12	31
32	13	33
34	2	35
3	14	36
37	15	38
39	16	40
41	8	42
43	2	44
3	14	45
46	16	47
48	17	49
50	1	19
51	18	52
53	19	54
55	20	56
57	15	58
59	13	60
61	20	62
63	3	64
65	0	66
67	21	68
69	2	70
71	22	72
73	6	74
75	13	76
77	23	78
79	16	80
81	24	82
83	25	84
85	26	86
87	27	88
89	16	90
91	28	92
93	17	49
3	14	94
95	8	21
96	6	97
98	26	86
99	29	100
101	15	38
102	13	103
104	7	105
106	30	107
108	31	66
109	12	81
110	32	111
112	31	113
114	33	115
116	26	86
11	34	117
118	35	119
120	1	3
121	4	117
122	36	123
124	19	125
126	2	127
128	37	129
130	26	86
131	38	125
132	39	133
134	6	135
136	40	137
138	14	139
140	41	141
142	17	49
143	17	49
144	13	145
146	42	147
148	43	149
150	2	35
151	31	1
152	44	153
154	15	155
156	16	157
158	45	159
160	46	161
162	13	163
164	47	165
166	20	167
168	5	169
170	48	88
171	13	172
173	27	88
174	4	16
119	49	19
175	50	176
177	19	178
179	51	180
181	6	182
183	17	49
184	47	185
186	52	187
188	53	189
190	4	191
192	54	139
85	6	193
194	55	195
196	56	197
66	51	198
199	2	200
201	6	202
63	3	203
204	57	205
11	58	206
207	5	208
209	15	155
210	20	211
212	16	213
214	32	215
172	4	216
217	42	218
219	26	86
220	59	221
222	4	223
224	60	225
226	4	227
39	61	228
229	62	206
230	63	231
232	8	233
234	2	5
235	61	236
237	55	238
49	64	239
240	26	86
241	53	242
243	44	244
245	65	246
247	27	88
248	57	249
49	64	250
251	26	86
252	66	253
254	67	255
256	65	257
258	50	259
260	50	261
262	31	66
263	32	264
265	68	88
266	42	267
268	4	269
270	44	271
272	69	206
273	60	274
275	5	276
277	70	278
279	27	280
281	71	282
253	14	283
284	65	285
286	72	287
288	43	289
290	6	32
291	17	49
292	73	293
294	41	295
296	55	297
298	5	299
300	4	301
302	13	303
304	50	305
306	74	206
307	53	308
309	17	49
310	75	311
312	34	313
3	14	314
315	76	206
316	2	35
317	53	318
319	26	86
320	49	19
321	77	39
322	15	323
324	8	325
226	31	66
326	31	327
328	8	329
330	78	331
332	2	127
333	69	206
334	28	335
336	79	312
16	80	337
338	15	339
222	31	1
340	81	341
342	4	343
344	17	49
87	4	31
345	1	19
346	34	347
40	5	348
349	6	100
350	6	266
88	82	351
352	83	353
354	8	42
355	13	356
357	50	358
359	37	360
361	49	3
362	12	363
364	84	206
365	31	289
366	15	155
367	85	368
235	61	369
49	64	370
371	30	372
121	4	373
374	53	375
