0	8	1
2	74	3
4	36	5
6	11	7
8	47	9
10	1	11
12	12	13
14	12	15
16	12	17
18	53	19
20	68	21
22	54	23
24	36	25
26	5	27
28	15	29
30	1	31
32	84	29
33	7	34
35	30	36
37	16	38
39	34	40
41	14	42
43	45	44
45	12	46
47	12	48
49	12	50
51	55	52
43	30	53
54	12	55
56	18	57
6	11	58
59	14	60
61	1	62
30	1	63
1	68	64
65	24	66
67	34	68
69	1	62
2	63	70
71	7	72
73	5	74
75	15	76
77	30	78
79	12	37
80	1	81
82	30	83
39	41	84
85	16	86
87	12	88
2	63	89
90	36	91
92	55	93
94	12	95
96	30	97
37	12	98
99	36	100
101	2	102
6	11	103
56	66	104
105	12	7
58	12	106
6	11	107
10	1	108
109	20	110
76	16	111
85	12	112
113	39	114
115	63	116
117	24	118
119	12	120
55	12	88
121	30	122
123	12	16
124	14	125
37	12	45
73	55	126
122	30	127
128	32	129
33	1	130
131	11	98
92	55	132
133	41	134
135	70	136
6	11	137
25	36	138
94	12	17
94	12	67
139	12	140
14	12	141
142	36	138
143	6	144
145	8	1
146	70	136
45	12	106
147	1	62
148	12	149
43	30	150
151	12	152
73	55	153
123	41	154
155	55	132
115	63	156
92	55	157
158	1	62
159	36	160
161	55	162
163	30	164
92	5	74
165	77	166
167	41	168
2	63	169
46	12	170
85	16	171
92	55	172
173	1	174
175	5	170
176	20	177
14	12	178
179	1	180
132	11	181
56	18	182
92	1	183
42	7	184
122	30	159
170	12	185
186	12	187
188	4	189
190	16	191
192	32	193
56	66	194
101	2	195
10	1	196
185	12	58
170	12	55
197	12	85
114	22	198
92	1	199
110	14	200
201	30	122
202	28	56
203	1	204
205	30	206
207	15	12
208	7	209
210	63	211
212	30	213
214	55	52
170	47	215
69	1	216
107	12	217
55	12	120
6	11	218
92	1	219
220	16	221
222	12	223
224	63	225
226	8	227
120	12	228
229	12	94
230	12	8
231	32	232
233	27	234
235	71	236
78	30	237
236	30	73
238	1	239
240	17	241
214	1	180
88	12	242
10	19	243
244	30	122
245	12	246
6	11	37
176	20	247
95	12	12
145	22	248
80	7	249
250	63	2
251	32	193
122	30	252
6	11	229
253	16	254
37	16	255
256	30	122
257	67	73
258	42	259
170	12	58
260	56	68
