0	28	1
2	11	3
4	38	5
6	48	7
8	24	9
10	28	11
12	192	13
14	35	15
16	3	17
18	39	19
20	16	21
22	155	23
24	13	25
26	63	27
28	25	29
30	18	31
32	17	33
34	20	35
36	24	37
38	27	39
40	13	41
42	45	43
44	13	25
45	46	46
6	25	47
48	28	49
50	18	51
52	15	53
54	107	55
56	17	57
58	32	59
19	25	60
61	107	55
62	17	63
64	35	65
66	10	67
68	3	69
70	72	71
72	22	73
74	127	75
76	25	77
78	49	79
80	28	81
82	49	83
76	48	84
85	15	86
87	18	88
89	13	41
90	18	87
91	28	92
93	13	94
95	37	96
97	3	98
99	82	57
100	32	101
68	3	102
16	57	103
104	63	105
106	12	107
108	13	25
109	3	110
73	37	111
112	3	113
114	39	115
116	51	117
118	28	119
120	3	121
122	150	103
123	75	124
125	18	40
126	111	65
127	48	128
129	45	111
130	34	131
132	35	15
133	35	134
135	71	86
136	10	137
138	10	139
140	27	141
142	26	143
144	70	145
146	24	147
148	24	149
150	107	55
151	9	152
153	3	154
155	28	156
157	3	158
86	2	159
160	24	10
161	28	22
162	67	163
164	24	37
165	153	75
51	3	166
167	29	168
120	10	131
124	150	103
10	28	169
170	16	171
172	24	173
174	69	175
73	37	176
177	7	178
179	75	180
181	18	90
182	150	34
131	49	183
184	13	25
185	24	186
187	39	167
14	35	65
188	49	5
189	35	190
71	46	191
118	38	192
193	194	194
195	0	196
197	153	2
198	35	65
199	13	200
201	78	202
203	61	204
65	41	205
206	43	207
208	106	209
210	3	211
212	35	196
14	35	196
213	35	190
214	26	215
216	24	186
217	34	218
219	35	65
220	153	221
222	24	149
120	18	223
224	24	37
76	25	225
10	38	160
222	13	41
226	18	227
228	0	229
230	10	231
178	11	232
233	76	73
234	71	53
91	28	235
236	27	141
237	13	238
239	24	37
240	2	241
242	3	26
0	28	243
244	54	245
170	35	65
246	27	39
247	34	248
249	51	65
250	37	251
252	3	253
254	75	255
256	34	257
127	25	47
258	26	65
21	34	259
260	19	261
262	36	263
89	32	264
90	3	87
73	37	265
71	28	266
267	3	268
269	13	41
270	107	271
272	49	273
274	15	275
76	48	276
277	32	278
279	67	280
281	72	0
282	35	283
284	104	276
285	13	200
286	107	55
287	18	288
289	185	12
118	46	191
8	26	215
290	69	291
63	3	8
292	18	293
294	48	295
296	78	266
180	18	297
26	63	298
299	150	279
300	13	41
301	33	302
303	35	283
304	73	65
86	2	203
305	28	306
307	30	126
60	2	308
309	34	310
311	105	85
312	3	313
10	28	314
315	137	316
208	26	317
318	18	252
319	15	86
73	37	320
108	24	321
322	95	323
253	26	75
324	19	252
325	70	302
326	10	119
327	32	75
328	72	0
329	13	41
10	28	330
331	110	140
332	15	333
334	69	175
91	28	22
322	13	200
335	21	65
298	153	75
336	13	41
73	37	337
321	46	338
88	18	339
2	9	340
341	8	342
110	3	109
343	3	113
344	110	345
346	54	347
348	10	349
350	35	190
351	13	41
86	2	319
78	15	275
352	69	229
353	35	65
354	34	355
356	159	357
358	12	107
359	34	360
283	2	361
362	19	363
35	20	34
364	20	103
65	11	365
366	32	367
368	45	369
370	38	371
372	65	284
373	18	374
375	10	332
376	105	377
378	23	379
380	17	113
381	10	382
170	72	383
372	104	384
18	77	47
133	35	65
385	10	386
305	28	198
233	22	73
162	82	343
328	16	171
387	49	87
167	112	388
389	10	82
231	35	65
390	185	391
359	10	360
392	35	190
73	37	393
394	153	75
262	12	395
18	77	77
396	35	15
397	3	398
149	38	222
10	28	399
110	13	41
400	137	401
242	10	402
73	37	403
404	17	17
405	165	406
37	28	244
249	51	407
408	32	409
295	85	410
411	25	412
413	51	414
98	18	415
416	46	417
71	28	387
10	28	78
418	10	419
138	3	420
186	38	185
421	104	422
423	49	354
304	129	65
424	10	425
426	12	107
71	28	399
34	20	279
26	63	132
427	75	428
429	46	430
206	20	162
431	49	342
432	45	433
324	19	434
10	28	105
435	25	436
309	10	382
437	35	15
438	51	439
440	11	441
442	24	118
443	28	444
445	25	47
446	186	407
178	11	447
265	171	448
71	28	198
449	28	450
451	178	283
452	13	41
178	9	453
454	54	455
456	76	73
34	20	162
457	181	458
354	34	423
459	3	460
131	35	65
461	13	462
463	13	25
385	3	464
465	107	55
360	35	466
467	26	229
297	18	180
468	94	469
295	18	336
470	76	73
116	51	471
472	45	473
474	34	475
476	10	477
478	15	479
480	49	136
481	35	446
482	76	73
483	165	484
225	109	485
241	15	240
319	54	295
486	170	487
488	125	489
66	24	490
491	43	103
492	31	286
493	104	494
392	35	65
495	38	496
497	184	13
498	76	73
499	34	82
26	63	500
501	11	502
503	15	86
402	35	196
36	3	504
279	20	505
222	3	40
75	11	12
254	75	506
58	57	103
88	18	181
507	49	104
508	10	509
510	11	511
512	15	53
513	32	514
515	184	13
516	28	517
518	43	99
519	12	520
521	24	186
522	26	75
523	28	257
226	3	524
409	193	525
310	49	309
34	43	526
527	194	194
249	51	283
91	28	78
528	13	25
529	39	530
139	35	440
155	46	191
531	35	446
532	9	304
358	49	533
73	37	534
535	13	25
536	63	475
263	10	262
195	0	537
526	43	99
505	43	526
