0	31	1
2	15	3
4	11	5
6	41	7
8	56	9
10	75	11
12	42	13
14	119	15
16	78	17
18	15	3
19	149	20
21	37	22
23	77	24
25	99	26
27	53	28
29	27	30
31	12	32
33	55	34
35	15	36
37	53	38
39	98	40
41	6	42
43	186	44
45	4	46
47	4	48
49	31	50
51	27	30
52	30	53
54	155	55
56	31	57
58	35	59
60	204	61
62	5	63
64	18	65
66	155	11
67	4	68
69	22	70
71	107	72
73	8	74
75	6	76
77	138	78
79	50	80
81	4	82
83	3	84
85	53	86
50	51	87
88	5	89
90	45	91
92	6	93
94	118	95
96	7	97
98	110	99
100	3	101
102	110	103
104	56	105
106	52	107
108	148	109
110	100	26
111	118	95
112	28	113
114	15	3
115	66	44
116	26	117
118	17	119
120	6	121
122	115	123
124	11	125
126	16	127
128	8	129
130	6	4
131	16	132
133	136	134
135	47	136
137	66	44
138	28	139
140	51	141
142	90	143
144	83	145
146	103	138
147	63	148
149	29	150
151	5	152
153	6	154
155	13	156
157	18	65
158	50	159
160	13	161
162	16	163
164	6	165
166	28	167
168	20	169
170	9	171
172	13	173
174	50	121
103	53	175
176	116	177
178	147	179
180	50	181
182	77	183
184	31	185
186	4	46
187	72	188
67	31	189
190	26	117
191	14	192
193	13	194
195	50	196
197	4	198
199	70	200
201	134	138
202	37	203
204	27	30
205	26	117
206	61	207
208	13	209
210	163	40
211	104	212
213	132	214
37	53	215
216	97	217
218	31	219
220	51	221
222	2	36
223	26	117
100	130	224
225	70	226
227	50	168
228	31	229
103	53	230
231	5	232
233	6	42
234	99	26
235	38	236
237	11	125
188	40	238
239	31	50
240	8	241
242	6	243
244	90	245
246	8	247
248	13	249
250	110	251
252	116	253
254	78	255
256	116	257
258	61	259
260	50	261
262	56	263
214	31	1
264	61	265
266	192	267
268	15	36
269	56	270
271	5	272
273	172	274
275	47	276
277	31	1
278	4	198
279	136	87
280	56	281
282	208	283
284	6	285
286	16	287
84	151	288
27	53	205
289	16	290
291	4	46
292	5	293
294	65	295
296	60	297
298	51	299
300	11	70
301	160	302
303	116	304
305	67	274
198	158	306
307	15	36
308	60	309
121	6	195
310	4	311
312	83	313
314	31	315
316	50	317
318	140	319
320	6	321
322	99	26
323	8	324
325	15	326
327	195	328
329	77	162
225	42	226
330	16	331
332	23	311
333	61	334
335	138	336
337	15	338
339	19	21
340	153	341
342	23	298
343	86	70
344	42	70
345	121	321
346	8	347
348	6	349
350	60	351
352	4	353
354	70	355
356	4	357
358	26	117
359	203	360
361	157	311
362	217	363
364	207	365
366	169	367
368	55	369
370	77	371
86	119	21
151	15	3
372	181	298
305	172	373
374	53	375
32	34	376
110	84	365
377	101	70
378	145	379
380	50	381
382	13	383
384	162	385
386	11	125
387	138	388
389	183	390
391	101	226
392	22	70
130	6	393
394	103	395
396	156	397
86	119	335
398	18	65
399	56	400
401	22	70
24	61	402
235	138	403
261	6	195
404	6	281
250	110	27
405	34	406
407	178	138
408	15	36
196	6	195
136	17	119
223	5	409
410	66	44
411	16	412
413	38	414
415	42	416
183	16	417
174	50	418
419	22	70
420	30	165
421	182	384
422	13	51
423	15	36
424	32	425
207	31	220
426	143	427
428	75	5
308	61	429
430	28	431
432	26	117
433	65	434
435	42	436
437	27	438
439	188	44
440	13	239
441	18	65
